8	1.43051e-05	0.559241
16	3.57628e-06	4.47392
24	2.14577e-06	11.1848
32	9.53674e-07	33.5544
40	9.53674e-07	41.943
48	9.53674e-07	50.3316
56	1.19209e-06	46.9762
64	1.19209e-06	53.6871
72	9.53674e-07	75.4975
80	9.53674e-07	83.8861
88	9.53674e-07	92.2747
96	1.19209e-06	80.5306
104	9.53674e-07	109.052
112	9.53674e-07	117.441
120	9.53674e-07	125.829
128	1.19209e-06	107.374
136	9.53674e-07	142.606
144	9.53674e-07	150.995
152	9.53674e-07	159.384
160	9.53674e-07	167.772
168	1.19209e-06	140.929
176	9.53674e-07	184.549
184	9.53674e-07	192.938
192	1.19209e-06	161.061
200	9.53674e-07	209.715
208	9.53674e-07	218.104
216	1.19209e-06	181.194
224	9.53674e-07	234.881
232	1.19209e-06	194.616
240	1.19209e-06	201.327
248	9.53674e-07	260.047
256	9.53674e-07	268.435
264	1.43051e-06	184.549
272	1.66893e-06	162.979
280	1.19209e-06	234.881
288	1.43051e-06	201.327
296	1.19209e-06	248.303
304	9.53674e-07	318.767
312	1.19209e-06	261.725
320	1.19209e-06	268.435
328	1.19209e-06	275.146
336	1.19209e-06	281.857
344	9.53674e-07	360.71
352	1.19209e-06	295.279
360	9.53674e-07	377.487
368	1.19209e-06	308.701
376	1.19209e-06	315.412
384	1.19209e-06	322.123
392	1.19209e-06	328.833
400	1.19209e-06	335.544
408	1.19209e-06	342.255
416	9.53674e-07	436.208
424	9.53674e-07	444.596
432	1.19209e-06	362.388
440	9.53674e-07	461.373
448	1.19209e-06	375.81
456	9.53674e-07	478.151
464	1.19209e-06	389.231
472	1.19209e-06	395.942
480	1.19209e-06	402.653
488	1.19209e-06	409.364
496	1.19209e-06	416.075
504	9.53674e-07	528.482
512	1.19209e-06	429.497
520	9.53674e-07	545.26
528	1.19209e-06	442.919
536	1.19209e-06	449.629
544	1.19209e-06	456.34
552	1.19209e-06	463.051
560	1.43051e-06	391.468
568	1.19209e-06	476.473
576	1.19209e-06	483.184
584	1.19209e-06	489.895
592	1.19209e-06	496.606
600	1.19209e-06	503.316
608	1.19209e-06	510.027
616	1.19209e-06	516.738
624	1.19209e-06	523.449
632	1.19209e-06	530.16
640	1.43051e-06	447.392
648	1.19209e-06	543.582
656	9.53674e-07	687.866
664	1.19209e-06	557.004
672	1.19209e-06	563.714
680	1.43051e-06	475.354
688	1.19209e-06	577.136
696	1.43051e-06	486.539
704	1.19209e-06	590.558
712	1.19209e-06	597.269
720	1.66893e-06	431.414
728	1.19209e-06	610.691
736	1.43051e-06	514.501
