8	9.29832e-06	0.86037
16	1.90735e-06	8.38861
24	2.6226e-06	9.15121
32	1.19209e-06	26.8435
40	9.53674e-07	41.943
48	9.53674e-07	50.3316
56	1.19209e-06	46.9762
64	1.19209e-06	53.6871
72	9.53674e-07	75.4975
80	9.53674e-07	83.8861
88	9.53674e-07	92.2747
96	9.53674e-07	100.663
104	9.53674e-07	109.052
112	1.19209e-06	93.9524
120	1.19209e-06	100.663
128	1.19209e-06	107.374
136	9.53674e-07	142.606
144	1.19209e-06	120.796
152	1.19209e-06	127.507
160	9.53674e-07	167.772
168	9.53674e-07	176.161
176	9.53674e-07	184.549
184	9.53674e-07	192.938
192	1.19209e-06	161.061
200	9.53674e-07	209.715
208	9.53674e-07	218.104
216	9.53674e-07	226.492
224	9.53674e-07	234.881
232	9.53674e-07	243.27
240	9.53674e-07	251.658
248	9.53674e-07	260.047
256	9.53674e-07	268.435
264	1.19209e-06	221.459
272	9.53674e-07	285.213
280	1.43051e-06	195.734
288	1.43051e-06	201.327
296	1.19209e-06	248.303
304	1.19209e-06	255.014
312	1.19209e-06	261.725
320	9.53674e-07	335.544
328	1.19209e-06	275.146
336	9.53674e-07	352.322
344	9.53674e-07	360.71
352	9.53674e-07	369.099
360	9.53674e-07	377.487
368	1.19209e-06	308.701
376	7.15256e-07	525.686
384	7.15256e-07	536.871
392	7.15256e-07	548.056
400	7.15256e-07	559.241
408	4.76837e-07	855.638
416	7.15256e-07	581.61
424	4.76837e-07	889.192
432	7.15256e-07	603.98
440	4.76837e-07	922.747
448	4.76837e-07	939.524
456	4.76837e-07	956.301
464	4.76837e-07	973.079
472	4.76837e-07	989.856
480	7.15256e-07	671.089
488	7.15256e-07	682.273
496	7.15256e-07	693.458
504	7.15256e-07	704.643
512	4.76837e-07	1073.74
520	7.15256e-07	727.013
528	7.15256e-07	738.198
536	7.15256e-07	749.382
544	7.15256e-07	760.567
552	4.76837e-07	1157.63
560	4.76837e-07	1174.41
568	7.15256e-07	794.122
576	7.15256e-07	805.306
584	4.76837e-07	1224.74
592	7.15256e-07	827.676
600	4.76837e-07	1258.29
608	4.76837e-07	1275.07
616	7.15256e-07	861.23
624	7.15256e-07	872.415
632	7.15256e-07	883.6
640	4.76837e-07	1342.18
648	4.76837e-07	1358.95
656	7.15256e-07	917.154
664	7.15256e-07	928.339
672	7.15256e-07	939.524
680	7.15256e-07	950.709
688	4.76837e-07	1442.84
696	7.15256e-07	973.079
704	7.15256e-07	984.263
712	4.76837e-07	1493.17
720	7.15256e-07	1006.63
728	4.76837e-07	1526.73
736	7.15256e-07	1029
744	7.15256e-07	1040.19
752	7.15256e-07	1051.37
760	7.15256e-07	1062.56
768	4.76837e-07	1610.61
776	4.76837e-07	1627.39
784	7.15256e-07	1096.11
792	7.15256e-07	1107.3
800	7.15256e-07	1118.48
808	4.76837e-07	1694.5
816	4.76837e-07	1711.28
824	7.15256e-07	1152.04
832	7.15256e-07	1163.22
840	7.15256e-07	1174.41
848	9.53674e-07	889.192
856	7.15256e-07	1196.77
864	7.15256e-07	1207.96
872	7.15256e-07	1219.14
880	7.15256e-07	1230.33
888	7.15256e-07	1241.51
896	4.76837e-07	1879.05
904	7.15256e-07	1263.88
912	7.15256e-07	1275.07
920	7.15256e-07	1286.25
928	7.15256e-07	1297.44
936	7.15256e-07	1308.62
944	9.53674e-07	989.856
952	7.15256e-07	1330.99
960	7.15256e-07	1342.18
968	7.15256e-07	1353.36
976	7.15256e-07	1364.55
984	7.15256e-07	1375.73
992	9.53674e-07	1040.19
1000	7.15256e-07	1398.1
1008	7.15256e-07	1409.29
1016	7.15256e-07	1420.47
1024	7.15256e-07	1431.66
1032	7.15256e-07	1442.84
1040	7.15256e-07	1454.03
1048	9.53674e-07	1098.91
1056	7.15256e-07	1476.4
1064	7.15256e-07	1487.58
1072	4.76837e-07	2248.15
1080	7.15256e-07	1509.95
1088	7.15256e-07	1521.13
1096	7.15256e-07	1532.32
1104	7.15256e-07	1543.5
1112	7.15256e-07	1554.69
1120	7.15256e-07	1565.87
1128	7.15256e-07	1577.06
1136	7.15256e-07	1588.24
1144	7.15256e-07	1599.43
1152	9.53674e-07	1207.96
1160	7.15256e-07	1621.8
1168	7.15256e-07	1632.98
1176	7.15256e-07	1644.17
1184	7.15256e-07	1655.35
1192	7.15256e-07	1666.54
1200	9.53674e-07	1258.29
1208	7.15256e-07	1688.91
1216	7.15256e-07	1700.09
1224	7.15256e-07	1711.28
1232	9.53674e-07	1291.85
1240	7.15256e-07	1733.65
1248	7.15256e-07	1744.83
1256	9.53674e-07	1317.01
1264	7.15256e-07	1767.2
1272	9.53674e-07	1333.79
1280	7.15256e-07	1789.57
1288	9.53674e-07	1350.57
1296	7.15256e-07	1811.94
1304	7.15256e-07	1823.12
1312	7.15256e-07	1834.31
1320	9.53674e-07	1384.12
1328	7.15256e-07	1856.68
1336	7.15256e-07	1867.86
1344	9.53674e-07	1409.29
1352	7.15256e-07	1890.23
1360	7.15256e-07	1901.42
1368	7.15256e-07	1912.6
1376	7.15256e-07	1923.79
1384	7.15256e-07	1934.97
1392	7.15256e-07	1946.16
1400	7.15256e-07	1957.34
1408	7.15256e-07	1968.53
1416	9.53674e-07	1484.78
1424	7.15256e-07	1990.9
1432	7.15256e-07	2002.08
1440	7.15256e-07	2013.27
1448	9.53674e-07	1518.34
1456	9.53674e-07	1526.73
1464	7.15256e-07	2046.82
1472	7.15256e-07	2058.01
1480	7.15256e-07	2069.19
1488	9.53674e-07	1560.28
1496	9.53674e-07	1568.67
1504	9.53674e-07	1577.06
1512	7.15256e-07	2113.93
1520	7.15256e-07	2125.11
1528	9.53674e-07	1602.22
1536	9.53674e-07	1610.61
1544	7.15256e-07	2158.67
1552	7.15256e-07	2169.85
1560	9.53674e-07	1635.78
1568	7.15256e-07	2192.22
1576	9.53674e-07	1652.56
1584	9.53674e-07	1660.94
1592	7.15256e-07	2225.78
1600	7.15256e-07	2236.96
1608	7.15256e-07	2248.15
1616	9.53674e-07	1694.5
1624	7.15256e-07	2270.52
1632	9.53674e-07	1711.28
1640	7.15256e-07	2292.89
1648	7.15256e-07	2304.07
1656	7.15256e-07	2315.26
1664	7.15256e-07	2326.44
1672	9.53674e-07	1753.22
1680	7.15256e-07	2348.81
1688	7.15256e-07	2360
1696	1.19209e-06	1422.71
1704	1.66893e-06	1021.01
1712	9.53674e-07	1795.16
1720	1.19209e-06	1442.84
1728	7.15256e-07	2415.92
1736	9.53674e-07	1820.33
1744	7.15256e-07	2438.29
1752	9.53674e-07	1837.11
1760	7.15256e-07	2460.66
1768	9.53674e-07	1853.88
1776	9.53674e-07	1862.27
1784	9.53674e-07	1870.66
1792	9.53674e-07	1879.05
1800	9.53674e-07	1887.44
1808	9.53674e-07	1895.83
1816	9.53674e-07	1904.21
1824	7.15256e-07	2550.14
1832	9.53674e-07	1920.99
1840	7.15256e-07	2572.51
1848	9.53674e-07	1937.77
1856	7.15256e-07	2594.88
1864	9.53674e-07	1954.55
1872	9.53674e-07	1962.93
1880	9.53674e-07	1971.32
1888	9.53674e-07	1979.71
1896	1.19209e-06	1590.48
1904	9.53674e-07	1996.49
1912	7.15256e-07	2673.17
1920	7.15256e-07	2684.35
1928	9.53674e-07	2021.65
1936	9.53674e-07	2030.04
1944	9.53674e-07	2038.43
1952	9.53674e-07	2046.82
1960	9.53674e-07	2055.21
1968	9.53674e-07	2063.6
1976	9.53674e-07	2071.99
1984	9.53674e-07	2080.37
1992	9.53674e-07	2088.76
2000	9.53674e-07	2097.15
2008	9.53674e-07	2105.54
2016	9.53674e-07	2113.93
2024	9.53674e-07	2122.32
2032	7.15256e-07	2840.94
2040	7.15256e-07	2852.13
2048	7.15256e-07	2863.31
2056	9.53674e-07	2155.87
2064	1.19209e-06	1731.41
