1	0.000000e+00
2	0.000000e+00
3	0.000000e+00
4	1.192093e-07
5	1.192093e-07
6	1.192093e-07
7	1.192093e-07
8	1.192093e-07
9	1.192093e-07
10	0.000000e+00
11	0.000000e+00
12	5.960464e-08
13	0.000000e+00
14	0.000000e+00
15	5.960464e-08
16	5.960464e-08
17	0.000000e+00
18	0.000000e+00
19	0.000000e+00
20	0.000000e+00
21	0.000000e+00
22	0.000000e+00
23	0.000000e+00
24	0.000000e+00
25	0.000000e+00
26	0.000000e+00
27	0.000000e+00
28	1.192093e-07
29	0.000000e+00
30	0.000000e+00
31	0.000000e+00
32	0.000000e+00
33	0.000000e+00
34	1.192093e-07
35	1.192093e-07
36	0.000000e+00
37	1.192093e-07
38	0.000000e+00
39	1.192093e-07
40	0.000000e+00
41	0.000000e+00
42	0.000000e+00
43	0.000000e+00
44	0.000000e+00
45	0.000000e+00
46	0.000000e+00
47	1.192093e-07
48	0.000000e+00
49	1.192093e-07
50	0.000000e+00
51	0.000000e+00
52	0.000000e+00
53	0.000000e+00
54	0.000000e+00
55	0.000000e+00
56	0.000000e+00
57	1.192093e-07
58	0.000000e+00
59	0.000000e+00
60	1.192093e-07
61	1.192093e-07
62	1.192093e-07
63	1.192093e-07
64	1.192093e-07
65	1.192093e-07
66	1.192093e-07
67	2.384186e-07
68	1.192093e-07
69	2.384186e-07
70	1.192093e-07
71	1.192093e-07
72	1.192093e-07
73	1.192093e-07
74	1.192093e-07
75	1.192093e-07
76	1.192093e-07
77	1.192093e-07
78	2.384186e-07
79	2.384186e-07
80	1.192093e-07
81	1.192093e-07
82	2.384186e-07
83	1.192093e-07
84	1.192093e-07
85	1.192093e-07
86	1.192093e-07
87	1.192093e-07
88	0.000000e+00
89	1.192093e-07
90	2.384186e-07
91	2.384186e-07
92	2.384186e-07
93	2.384186e-07
94	2.384186e-07
95	2.384186e-07
96	1.192093e-07
97	1.192093e-07
98	1.192093e-07
99	1.192093e-07
100	2.384186e-07
101	2.384186e-07
102	2.384186e-07
103	1.192093e-07
104	2.384186e-07
105	2.384186e-07
106	1.192093e-07
107	2.384186e-07
108	2.384186e-07
109	2.384186e-07
110	2.384186e-07
111	1.192093e-07
112	2.384186e-07
113	2.384186e-07
114	2.384186e-07
115	2.384186e-07
116	1.192093e-07
117	1.192093e-07
118	1.192093e-07
119	1.192093e-07
120	1.192093e-07
121	1.192093e-07
122	1.192093e-07
123	1.192093e-07
124	1.192093e-07
125	1.192093e-07
126	1.192093e-07
127	1.192093e-07
128	1.192093e-07
129	1.192093e-07
130	1.192093e-07
131	1.192093e-07
132	1.192093e-07
133	1.192093e-07
134	1.192093e-07
135	1.192093e-07
136	1.192093e-07
137	1.192093e-07
138	1.192093e-07
139	1.192093e-07
140	1.192093e-07
141	1.192093e-07
142	1.192093e-07
143	1.192093e-07
144	1.192093e-07
145	1.192093e-07
146	1.192093e-07
147	0.000000e+00
148	0.000000e+00
149	0.000000e+00
150	0.000000e+00
151	0.000000e+00
152	0.000000e+00
153	0.000000e+00
154	0.000000e+00
155	0.000000e+00
156	0.000000e+00
157	0.000000e+00
158	0.000000e+00
159	0.000000e+00
160	0.000000e+00
161	0.000000e+00
162	0.000000e+00
163	0.000000e+00
164	0.000000e+00
165	0.000000e+00
166	0.000000e+00
167	0.000000e+00
168	0.000000e+00
169	0.000000e+00
170	0.000000e+00
171	0.000000e+00
172	0.000000e+00
173	5.960464e-08
174	0.000000e+00
