-1.505	0.5
-1.505	0.55
-1.495	0.6
-1.485	0.55
-1.48	0.4
-1.475	0.65
-1.46	0.6
-1.455	0.5
-1.44	0.6
-1.43	0.55
-1.43	0.55
-1.42	0.55
-1.41	0.55
-1.4	0.5
-1.395	0.5
-1.385	0.6
-1.375	0.45
-1.36	0.55
-1.355	0.5
-1.35	0.5
-1.34	0.45
-1.34	0.5
-1.335	0.45
-1.335	0.4
-1.335	0.4
-1.335	0.45
-1.335	0.4
-1.335	0.4
-1.335	0.35
-1.33	0.4
-1.33	0.35
-1.33	0.4
-1.335	0.4
-1.33	0.35
-1.33	0.4
-1.33	0.4
-1.33	0.35
-1.33	0.35
-1.33	0.4
-1.33	0.35
-1.33	0.35
-1.33	0.4
-1.33	0.4
-1.325	0.35
-1.315	0.4
-1.31	0.35
-1.305	0.3
-1.3	0.45
-1.29	0.45
-1.285	0.35
-1.285	0.35
-1.275	0.4
-1.275	0.45
-1.255	0.35
-1.24	0.4
-1.23	0.4
-1.22	0.4
-1.205	0.4
-1.195	0.3
-1.18	0.45
-1.165	0.45
-1.155	0.35
-1.15	0.3
-1.145	0.35
-1.12	0.5
-1.11	0.4
-1.1	0.35
-1.1	0.35
-1.08	0.4
-1.075	0.35
-1.065	0.4
-1.055	0.3
-1.045	0.3
-1.025	0.4
-1.015	0.4
-1.005	0.3
-0.995	0.35
-0.985	0.3
-0.98	0.35
-0.975	0.3
-0.97	0.25
-0.96	0.35
-0.95	0.3
-0.94	0.4
-0.93	0.35
-0.92	0.3
-0.91	0.4
-0.9	0.4
-0.895	0.35
-0.89	0.3
-0.89	0.3
-0.885	0.35
-0.89	0.25
-0.885	0.2
-0.885	0.3
-0.885	0.3
-0.86	0.45
-0.84	0.55
-0.83	0.45
-0.82	0.5
-0.81	0.5
-0.8	0.6
-0.78	0.75
-0.77	0.9
-0.75	1.05
-0.725	1.55
-0.715	2
-0.705	2.55
-0.695	2.9
-0.68	3.3
-0.67	4.05
-0.665	4.35
-0.66	4.6
-0.655	5
-0.65	5.3
-0.645	5.6
-0.64	5.9
-0.635	6.2
-0.635	6.2
-0.635	6.3
-0.63	6.35
-0.63	6.45
-0.625	6.85
-0.62	7.1
-0.61	7.65
-0.6	8.65
-0.585	10.3
-0.58	10.95
-0.575	11.55
-0.57	11.9
-0.565	12.3
-0.56	13
-0.555	13.55
-0.545	14.4
-0.535	15.65
-0.525	17.9
-0.52	18.65
-0.52	19.4
-0.51	20.7
-0.5	24.05
-0.48	25.5
-0.465	31.4
-0.465	32.45
-0.465	32.65
-0.465	32.5
-0.46	33
-0.46	33.7
-0.455	34.85
-0.45	35.6
-0.445	36.55
-0.445	38
-0.445	38.25
-0.44	38.4
-0.44	38.95
-0.44	39.25
-0.44	39.25
-0.44	39.2
-0.435	40.3
-0.435	40.55
-0.435	39.15
-0.43	39.1
-0.425	40.4
-0.41	43
-0.4	48.1
-0.39	50.95
-0.38	53.4
-0.375	55.9
-0.365	59.05
-0.355	62.65
-0.34	66.7
-0.33	71.9
-0.325	75.5
-0.32	77.65
-0.315	79.7
-0.31	81.75
-0.3	84.05
-0.295	86.55
-0.29	88.85
-0.28	94.6
-0.275	97.7
-0.27	99.5
-0.265	100.4
-0.255	102.1
-0.25	102.3
-0.25	102.3
-0.25	102.3
